latitude,longitude,altitude,geometry,FID,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteTy,LPC_SiteNo,LPC_SiteSt,LPC_Altern,Shape_Leng,Shape_Area,LP_NumTrim,DesDate,LandmarkTy,NEIGHBORHO,Full_Cit,Date_Low,Date_High,AltDate_Lo,AltDate_Hi,Arch_Prima,Arch_Alter,OtherDesig,Style_Prim,Style_Alt,BuildType,USE_ORIG,Use_Second,Use_Tertia,Date_Comb,URL_REPORT,URL_IMAGE,Web_FLAG,BORO,WebDes_Dte,BBL_string
40.70357841,-73.80106622,,Point,729,1197,QN,9754,11,155-03 Jamaica Avenue,4097540011,Grace Episcopal Church and Graveyard,LP-00487,"Borough of Queens Tax Map Block 9754, Lot 1 in part, consisting of the land on which the described improvements are situated.",Footprint,"Lot changed since designation, portions not on the landmark site subdivided off in 1996-97",Designated, ,345.0850645,5048.368654,LP-0487,-82252800000,Individual Landmark,Jamaica,"Dudley Fields, 1861-62; chancel, Cady, Berg & See, 1901-02; graveyard, c. 1734-",1861,1862,1901,1902,Dudley Fields,"Cady, Berg & See", ,Early English Gothic, ,Church,"Religious, church, Episcopal","Religious, cemetery", ,1861 - 1862,http://s-media.nyc.gov/agencies/lpc/lp/0487.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0487.jpg,1,Queens,-82166400000, 
40.69283326,-74.0193382,,Point,730,1198,MN,1,10,Hay Road,1000010010,Castle Williams,LP-00542,"Borough of Manhattan Tax Map Block 1, Lot 10 in part, consisting of the land on which the described improvement is situated.",Footprint,Unclear if donut is included,Designated, ,667.5430979,33524.67019,LP-0542,-72144000000,Individual Landmark,Governors Island,"Lieutenant Colonel Jonathan Williams, 1807-11",1807,1811,0,0,Lieutenant Colonel Jonathan Williams, , , , ,Fort,"Civic, fort","Civic, recreational, park", ,1807 - 1811,http://s-media.nyc.gov/agencies/lpc/lp/0542.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0542.jpg,1,Manhattan,-72057600000, 
40.69138553,-74.01600279,,Point,731,1199,MN,1,10,Andes Road,1000010010,Fort Columbus,LP-00543,"Borough of Manhattan Tax Map Block 1, Lot 10 in part, consisting of the land on which the described improvement is situated.",Footprint,"Shape approximate, drawn based on aerial photographs along the outside of the dry moat.",Designated,designated as Fort Jay,2358.068914,296892.7232,LP-0543,-72144000000,Individual Landmark,Governors Island,"Lieutenant Colonel Jonathn Williams, 1806-09",1806,1809,1834,1836,Lieutenant Colonel Jonathan Williams, , , ,Greek Revival,Fort,"Civic, fort","Civic, recreational, park", ,1806 - 1809,http://s-media.nyc.gov/agencies/lpc/lp/0543.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0543.jpg,1,Manhattan,-72057600000, 
40.77303636,-73.98080693,,Point,737,402,MN,1118,52,56 West 66th Street,1011180052,First Battery Armory,LP-01670,"Borough of Manhattan Tax Map Block 1118, Lot 52.",Block and Lot, ,Designated,"later the 102nd Medical Battalion Armory, now television studios",552.4414702,17832.7484,LP-1670,6.18E+11,Individual Landmark,Lincoln Square,"Horgan & Slattery, 1900-09",1900,1903,0,0,Horgan & Slattery, , ,Medieval, ,Armory,"Civic, armory",Commercial, ,1900 - 1903,http://s-media.nyc.gov/agencies/lpc/lp/1670.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1670.jpg,1,Manhattan,6.18E+11, 
40.7585141,-73.98742748,,Point,739,404,MN,1016,51,236 West 45th Street,1010160051,Plymouth Theater,LP-01368,"Borough of Manhattan Tax Map Block 1016, Lot 51.",Block and Lot, ,Designated,now the Gerard Schoenfeld Theater,401.6762414,10074.56124,LP-1368,5.66E+11,Individual Landmark,Theatre District,"Herbert J. Krapp, 1917-18",1917,1918,0,0,Herbert J. Krapp, , ,Adamesque, ,Theater,"Commercial, theater",Theater, ,1917 - 1918,http://s-media.nyc.gov/agencies/lpc/lp/1368.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1368.jpg,1,Manhattan,5.66E+11, 
40.7147128,-74.00624095,,Point,740,405,MN,149,29,287 Broadway,1001490029,287 Broadway Building,LP-01649,"Borough of Manhattan Tax Map Block 149, Lot 29.",Block and Lot, ,Designated, ,258.2002312,2802.477237,LP-1649,6.20E+11,Individual Landmark,Civic Center,"John B. Snook, 1871-72",1871,1872,0,0,John B. Snook, ,Jackson Burnet & Co.,"Cast Iron, French Second Empire", ,Store and Lofts,"Commercial, store and lofts","Retail, Residential", ,1871 - 1872,http://s-media.nyc.gov/agencies/lpc/lp/1649.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1649.jpg,1,Manhattan,6.20E+11, 
40.7499906,-73.98294073,,Point,743,408,MN,866,76,397-409 Fifth Avenue,1008660076,Tiffany & Co. Building,LP-01624,"Borough of Manhattan Tax Map Block 866, Lot 76.",Block and Lot, ,Designated, ,573.1358488,19319.89935,LP-1624,5.72E+11,Individual Landmark,Murray Hill/Kips Bay,"McKim, Mead & White, Stanford White, partner in charge, 1903-06",1903,1906,0,0,"McKim, Mead & White; Stanford White", , ,Italian Renaissance, ,Store,"Commercial, retail, store", , ,1903 - 1906,http://s-media.nyc.gov/agencies/lpc/lp/1624.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1624.jpg,1,Manhattan,5.72E+11, 
40.7120575,-74.00952732,,Point,744,409,MN,88,5,20 Vesey Street,1000880005,New York Evening Post Building,LP-00077,"Borough of Manhattan Tax Map Block 88, Lot 5.",Block and Lot, ,Designated, ,361.1577958,7304.993773,LP-0077,-1.30E+11,Individual Landmark,Civic Center,"Robert D. Kohn, 1906-07",1906,1907,0,0,Robert D. Kohn, ,Gutzon Borglum; Estelle Rumbold Kohn,Viennese Secession, ,Office Building,"Commercial, office building", , ,1906 - 1907,http://s-media.nyc.gov/agencies/lpc/lp/0077.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0077.jpg,1,Manhattan,-1.30E+11, 
40.7541206,-73.98088837,,Point,745,410,MN,1258,40,510 Fifth Avenue,1012580040,Manufacturers Trust Company Building,LP-01968,"Borough of Manhattan Tax Map Block 1258, Lot 40.",Block and Lot, ,Designated, ,469.0762323,13630.63268,LP-1968,8.77E+11,Individual Landmark,Midtown/Midtown South,"Skidmore, Owings & Merrill, Gordon Bunshaft, partner in charge, 1953-54",1953,1954,0,0,"Skidmore, Owings & Merrill; Gordon Bunschaft", , ,European Modernism, ,Bank,"Commercial, bank",Retail, ,1953 - 1954,http://s-media.nyc.gov/agencies/lpc/lp/1968.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1968.jpg,1,Manhattan,8.77E+11, 
40.7585973,-73.98472868,,Point,747,412,MN,999,1,1522-1554 Broadway,1009990001,I. Miller Building,LP-02023,"Borough of Manhattan Tax Map Block 999, Lot 1.",Block and Lot, ,Designated, ,249.7858828,3467.805807,LP-2023,9.31E+11,Individual Landmark,Theatre District,"Louis H. Freeland, 1926",1926,1926,0,0,Louis H. Freeland, ,Alexander Stirling Calder, , ,Store,"Commercial, retail, store", , ,1926,http://s-media.nyc.gov/agencies/lpc/lp/2023.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2023.jpg,1,Manhattan,9.31E+11, 
40.7088524,-74.00938086,,Point,748,413,MN,64,8,55 Liberty Street,1000640008,Liberty Tower,LP-01243,"Borough of Manhattan Tax Map Block 64, Lot 8.",Block and Lot, ,Designated, ,311.4298818,5877.956309,LP-1243,3.99E+11,Individual Landmark,Financial District,"Henry Ives Cobb, 1909-10",1909,1910,0,0,Henry Ives Cobb, , ,Neo Gothic, ,Office Building,"Commercial, office building",Apartments, ,1909 - 1910,http://s-media.nyc.gov/agencies/lpc/lp/1243.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1243.jpg,1,Manhattan,3.99E+11, 
40.71528981,-74.0079618,,Point,749,414,MN,145,7501,105-107 Chambers Street,1001457501,Cary Building,LP-01224,"Borough of Manhattan Tax Map Block 145, Lot 3.",Block and Lot,Lot number changed since designation (condo lot),Designated, ,415.434296,7827.919706,LP-1224,3.99E+11,Individual Landmark,Civic Center,"King & Kellum, 1856-57",1856,1857,0,0,King & Kellum, ,Daniel D. Badger,Italian Renaissance, ,Store and Lofts,"Commercial, store and lofts", , ,1856 - 1857,http://s-media.nyc.gov/agencies/lpc/lp/1224.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1224.jpg,1,Manhattan,3.99E+11, 
40.73918553,-73.99006906,,Point,751,416,MN,848,68,901 Broadway,1008480068,Lord & Taylor Store,LP-00970,"Borough of Manhattan Tax Map Block 848, Lot 68.",Block and Lot, ,Designated, ,262.4074191,2929.559236,LP-0970,2.48E+11,Individual Landmark,"Hudson Yards, Chelsea, Flatiron, Union Square","James H. Giles, 1869-70",1869,1870,0,0,James H. Giles, , ,French Second Empire, ,Department Store,"Commercial, retail, store",Retail, ,1869 - 1870,http://s-media.nyc.gov/agencies/lpc/lp/0970.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0970.jpg,1,Manhattan,2.48E+11, 
40.73531746,-73.98937633,,Point,752,417,MN,871,1,20 Union Square East,1008710001,Union Square Savings Bank,LP-01945,"Borough of Manhattan Tax Map Block 871, Lot 1.",Block and Lot, ,Designated, ,527.3580506,9946.0235,LP-1945,8.24E+11,Individual Landmark,Union Square,"Henry Bacon, 1905-07",1905,1907,0,0,Henry Bacon, , , , ,Bank,"Commercial, bank",Theatre, ,1905 - 1907,http://s-media.nyc.gov/agencies/lpc/lp/1945.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1945.jpg,1,Manhattan,8.24E+11, 
40.71140471,-74.00590398,,Point,754,419,MN,100,7501,150 Nassau Street,1001007501,American Tract Society Building,LP-02038,"Borough of Manhattan Tax Map Block 100, Lot 3.",Block and Lot,Lot number changed since designation (condo lot),Designated, ,404.7789597,10217.93897,LP-2038,9.29E+11,Individual Landmark,Civic Center,"R. H. Robertson, 1894-95",1894,1895,0,0,R. H. Robertson, , ,Romanesque and Renaissance Revival, ,Office Building,"Commercial, office building", , ,1894 - 1895,http://s-media.nyc.gov/agencies/lpc/lp/2038.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2038.jpg,1,Manhattan,9.29E+11, 
40.71444342,-74.00646531,,Point,756,421,MN,149,33,277 Broadway,1001490033,Broadway-Chambers Building,LP-01753,"Borough of Manhattan Tax Map Block 149, Lot 33.",Block and Lot, ,Designated, ,309.9532601,5503.125287,LP-1753,6.95E+11,Individual Landmark,Civic Center,"Cass Gilbert, 1899-1900",1899,1900,0,0,Cass Gilbert, , , , ,Office Building,"Commercial, office building", , ,1899 - 1900,http://s-media.nyc.gov/agencies/lpc/lp/1753.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1753.jpg,1,Manhattan,6.95E+11, 
40.74846153,-73.98571064,,Point,757,422,MN,835,41,350 Fifth Avenue,1008350041,Empire State Building,LP-02000,"Borough of Manhattan, Tax Map Block 835, Lot 41.",Block and Lot, ,Designated, ,1421.836454,97113.73184,LP-2000,3.59E+11,Individual Landmark,Midtown/Midtown South,"Shreve, Lamb & Harmon",1929,1931,0,0,"Shreve, Lamb & Hardon", , ,Art Deco, ,Office Building,"Commercial, office building",Offices and retail, ,1929 - 1931,http://s-media.nyc.gov/agencies/lpc/lp/2000.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2000.jpg,1,Manhattan,3.59E+11, 
40.73793916,-73.99894866,,Point,758,423,MN,609,7503,144 West 14th Street,1006097503,144 West 14th Street Building,LP-02315,"Borough of Manhattan Tax Map Block 609, Lot 1101, 1102.",Block and Lot,"Report correctly lists condo lots 1101 and 1102, correponding to 7503",Designated, ,461.4165127,13207.7968,LP-2315,1.23E+12,Individual Landmark, ,"Brunner & Tryon, 1895-96",1895,1896,0,0,Brunner & Tryon, , ,Renaissance Revival, ,Store and Lofts,"Commercial, store and lofts","Institutional, school, university", ,1895 - 1896,http://s-media.nyc.gov/agencies/lpc/lp/2315.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2315.jpg,1,Manhattan,1.23E+12, 
40.72700028,-73.992506,,Point,763,428,MN,531,49,44 Great Jones Street,1005310049,Fire Engine Company No. 33,LP-00468,"Borough of Manhattan Tax Map Block 531, Lot 49.",Block and Lot, ,Designated, ,276.9845204,4200.141647,LP-0468,-35856000000,Individual Landmark,East Village,"Flagg & Chambers, 1898-99",1898,1899,0,0,Flagg & Chambers, , ,Beaux Arts, ,Fire Station,"Civic, fire station", , ,1898 - 1899,http://s-media.nyc.gov/agencies/lpc/lp/0468.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0468.jpg,1,Manhattan,-35769600000, 
40.76264338,-73.98433961,,Point,771,436,MN,1023,11,217-239 West 51st Street,1010230011,Hollywood Theater,LP-01338,"Borough of Manhattan Tax Map Block 1023, Lot 11.",Block and Lot, ,Designated,"later the Mark Hellinger Theater, now Times Square Church",857.1531779,24369.9948,LP-1338,5.68E+11,Individual Landmark,Midtown West/Theatre District,"Thomas W. Lamb, 1929",1929,1929,0,0,Thomas W. Lamb, , , , ,Theater,"Commercial, theater","Religious, Church", ,1929,http://s-media.nyc.gov/agencies/lpc/lp/1338.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1338.jpg,1,Manhattan,5.68E+11, 
40.71026244,-74.00723716,,Point,774,439,MN,91,12,127 Fulton Street,1000910012,Keuffel & Esser Company Building,LP-02178,"Borough of Manhattan Tax Map Block 91, Lot 12.",Block and Lot, ,Designated, ,302.6323701,3125.993595,LP-2178,1.11E+12,Individual Landmark,Civic Center,"De Lomos & Cordes, 1892-93",1982,1893,0,0,De Lemos & Cordes, , ,Renaissance Revival, ,Office Building,"Commercial, office building",Retail,"Wholesale, offices, shipping, realty consulting",1982 - 1893,http://s-media.nyc.gov/agencies/lpc/lp/2178.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2178.jpg,1,Manhattan,1.11E+12, 
40.75347353,-73.98589233,,Point,775,440,MN,815,21,104 West 40th Street,1008150021,Springs Mills Building,LP-02385,"Borough of Manhattan Tax Map Block 815, Lot 21",Block and Lot, ,Designated, ,645.1437219,14954.48387,LP-2385,1.27E+12,Individual Landmark,Midtown,"Harrison & Abramovitz, 1961-63",1961,1963,0,0,Harrison & Abramovitz, ,Charles H. Abbe,Modern, ,Office Building,"Commercial, office building", , ,1961 - 1963,http://s-media.nyc.gov/agencies/lpc/lp/2385.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2385.jpg,1,Manhattan,1.27E+12, 
40.73008794,-73.99537013,,Point,776,441,MN,547,8,23-29 Washington Place,1005470008,Brown Building,LP-02128,"Borough of Manhattan Tax Map Block 547, Lot 8.",Block and Lot, ,Designated,originally the Asch Building,428.499891,11474.47708,LP-2128,1.05E+12,Individual Landmark,West Village,"John Woolley, 1900-01",1900,1911,0,0,John Woolley, , ,Neo Renaissance, ,Factory,"Industrial, factory", , ,1900 - 1911,http://s-media.nyc.gov/agencies/lpc/lp/2128.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2128.jpg,1,Manhattan,1.05E+12, 
40.7371586,-73.98940685,,Point,779,444,MN,846,30,33 East 17th Street,1008460030,Century Building,LP-01539,"Borough of Manhattan Tax Map Block 846, Lot 30.",Block and Lot, ,Designated,now Barnes & Noble Bookstore,623.6007714,17441.76068,LP-1539,5.29E+11,Individual Landmark,Union Square,"William Schickel, 1880-81",1880,1881,0,0,William Schikel, , ,Queen Anne, ,Office Building,"Commercial, office building",Retail (bookstore), ,1880 - 1881,http://s-media.nyc.gov/agencies/lpc/lp/1539.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1539.jpg,1,Manhattan,5.29E+11, 
40.71497966,-74.00888955,,Point,780,445,MN,136,10,122 Chambers Street,1001360010,"Swift, Seaman & Company Building",LP-02061,"Borough of Manhattan Tax Map Block 136, Lot 10.",Block and Lot, ,Designated, ,410.4477141,4397.45861,LP-2061,9.58E+11,Individual Landmark,"Civic Center, Tribeca",1857-58,1857,1858,1921,1922,Unknown,Diego DeSuarez; John M. Hatton, ,Italian Renaissance Palazzo, ,Store and Lofts,"Commercial, store and lofts", , ,1857 - 1858,http://s-media.nyc.gov/agencies/lpc/lp/2061.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2061.jpg,1,Manhattan,9.59E+11, 
40.7351267,-73.99266927,,Point,787,452,MN,571,7502,22-26 East 14th Street,1005717502,Baumann Brothers Furniture and Carpets Store,LP-02123,"Borough of Manhattan Tax Map Block 571, Lots 1101 and 1102.",Block and Lot,"Report corectly lists condo lots 1101 and 1102, corresponding to 7502",Designated, ,586.1990304,16272.52177,LP-2123,1.23E+12,Individual Landmark, ,"D. & J. Jardine, 1880-81",1880,1881,0,0,D. & J. Jardine, ,West Side Architectural Iron Works, , ,Store and lofts,"Commercial, store and lofts", , ,1880 - 1881,http://s-media.nyc.gov/agencies/lpc/lp/2123.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2123.jpg,1,Manhattan,1.23E+12, 
40.76699964,-73.96337956,,Point,789,454,MN,1402,30,163 East 67th Street,1014020030,Park East Synagogue,LP-01056,"Borough of Manhattan Tax Map Block 1402, Lot 30.",Block and Lot, ,Designated,Congregation Zichron Ephraim,347.3797142,7310.531563,LP-1056,3.18E+11,Individual Landmark,Upper East Side/Carnegie Hill,"Schneider & Herter, 1889-90",1889,1890,0,0,Schneider & Herter, , ,Moorish, ,Synagogue,"Religious, synagogue, Reformed", , ,1889 - 1890,http://s-media.nyc.gov/agencies/lpc/lp/1056.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1056.jpg,1,Manhattan,3.18E+11, 
40.76148149,-73.9756744,,Point,792,457,MN,1270,34,1 West 54th Street,1012700034,University Club,LP-00263,"Borough of Manhattan Tax Map Block 1270, Lot 34.",Block and Lot, ,Designated, ,805.8071256,25191.72014,LP-0263,-93830400000,Individual Landmark,Midtown/Midtown South,"McKim, Mead & White, Charles F. McKim, partner in charge, 1896-1900",1896,1900,0,0,"McKim, Mead & White; Charles F. McKim", ,"Daniel Chester French, Kenyon Cox",Italian Renaissance, ,Club,"Institutional, private club", , ,1896 - 1900,http://s-media.nyc.gov/agencies/lpc/lp/0263.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0263.jpg,1,Manhattan,-93744000000, 
40.75073186,-73.97084769,,Point,798,463,MN,1336,47,304 East 44th Street,1013360047,Beaux-Arts Institute of Design,LP-01667,"Borough of Manhattan Tax Map Block 1336, Lot 47.",Block and Lot, ,Designated, ,332.5493896,5797.116193,LP-1667,5.88E+11,Individual Landmark,Turtle Bay/East Midtown,"Frederic C. Hirons of the firm Dennison & Hirons, 1928",1928,1928,0,0,Frederic C. Hirons; Dennison & Hirons, ,Rene Chambellan,"Beaux-Arts, Art Deco", ,School,"Institutional, school", , ,1928,http://s-media.nyc.gov/agencies/lpc/lp/1667.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1667.jpg,1,Manhattan,5.88E+11, 
40.71780373,-74.00720275,,Point,799,464,MN,176,14,175 West Broadway,1001760014,175 West Broadway Building,LP-01725,"Borough of Manhattan Tax Map Block 176, Lot 14.",Block and Lot, ,Designated, ,98.40754143,590.5008033,LP-1725,6.90E+11,Individual Landmark,Tribeca,"Scott & Umbach, 1877",1877,1877,0,0,Scott & Umbach, , ,Classical Revival, ,Store and Lofts,"Commercial, store and lofts", , ,1877,http://s-media.nyc.gov/agencies/lpc/lp/1725.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1725.jpg,1,Manhattan,6.90E+11, 
40.736246,-73.98874985,,Point,800,465,MN,872,78,100-102 East 17th Street,1008720078,Tammany Hall,LP-02490,"Borough of Manhattan Tax Map Block 872, Lot 78",Block and Lot, ,Designated, ,496.9968209,13370.00449,LP-2490,1.38E+12,Individual Landmark, ,"Thompson, Holmes & Converse and Charles B. Meyers, 1928-29",1928,1929,0,0,"Thompson, Holmes & Converse; Charles B. Meyers, 1928-29", , ,Neo Georgian, ,Club,"Institutional, private club", , ,1928 - 1929,http://s-media.nyc.gov/agencies/lpc/lp/2490.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2490.jpg,1,Manhattan,1.38E+12, 
40.75912537,-73.98305754,,Point,801,466,MN,1000,49,138-146 West 48th Street,1010000049,Cort Theater,LP-01328,"Borough of Manhattan Tax Map Block 1000, Lot 49.",Block and Lot, ,Designated, ,391.3812626,9565.091407,LP-1328,5.64E+11,Individual Landmark,Theatre District,"Thomas W. Lamb, 1912-13",1912,1913,0,0,Thomas W. Lamb, , , , ,Theater,"Commercial, theater",Theater, ,1912 - 1913,http://s-media.nyc.gov/agencies/lpc/lp/1328.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1328.jpg,1,Manhattan,5.64E+11, 
40.80509234,-73.9604038,,Point,802,467,MN,1867,20,Morningside Drive at West 114th Street,1018670020,Eglise de Notre Dame,LP-00301,"Borough of Manhattan Tax Map Block 1867, Lot 20.",Block and Lot, ,Designated, ,565.3631,17278.26284,LP-0301,-92707200000,Individual Landmark,Morningside Heights,"Daus & Otto, 1909-10, and Cross & Cross, 1914",1909,1910,1914,1914,Daus & Otto,Cross & Cross, ,French Neoclassical, ,Church,"Religious, church, Roman Catholic", , ,1909 - 1910,http://s-media.nyc.gov/agencies/lpc/lp/0301.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0301.jpg,1,Manhattan,-92620800000, 
40.75800706,-73.98816278,,Point,803,468,MN,1015,54,246-256 West 44th Street,1010150054,Erlanger Theater,LP-01374,"Borough of Manhattan Tax Map Block 1015, Lot 54.",Block and Lot, ,Designated,now the Saint James Theater,456.836407,12884.60056,LP-1374,5.67E+11,Individual Landmark,Theatre District,"Warren & Wetmore, 1926-27",1926,1927,0,0,Warren & Wetmore, , ,Beaux Arts, ,Theater,"Commercial, theater",Theater, ,1926 - 1927,http://s-media.nyc.gov/agencies/lpc/lp/1374.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1374.jpg,1,Manhattan,5.67E+11, 
40.81343446,-73.96304417,,Point,806,471,MN,1897,100,Riverside Drive at West 122nd Street,1018970100,General Ulysses S. Grant Tomb,LP-00900,"Borough of Manhattan Tax Map Block 1897, Lot 100.",Block and Lot, ,Designated,now the General Grant National Memorial,738.9411449,31176.61424,LP-0900,1.86E+11,Individual Landmark,Morningside Heights,"John H. Duncan, 1891-97",1891,1897,0,0,John H. Duncan, , ,Classical Revival, ,Monument,"Civic, monument", , ,1891 - 1897,http://s-media.nyc.gov/agencies/lpc/lp/0900.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0900.jpg,1,Manhattan,1.86E+11, 
40.77264763,-73.96003438,,Point,807,472,MN,1410,53,1067-1071 Lexington Avenue,1014100053,Saint Jean Baptiste Church,LP-00420,"Borough of Manhattan Tax Map Block 1410, Lot 53.",Block and Lot, ,Designated, ,608.0211365,20808.7843,LP-0420,-3715200000,Individual Landmark,Upper East Side/Carnegie Hill,"Nicholas Sirracino, 1910-13",1910,1913,0,0,Nicholas Siracino, , ,Italian Mannerist, ,Church,"Religious, church, Roman Catholic", , ,1910 - 1913,http://s-media.nyc.gov/agencies/lpc/lp/0420.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0420.jpg,1,Manhattan,-3628800000, 
40.77360508,-73.95641256,,Point,809,474,MN,1433,37,222 East 79th Street,1014330037,"New York Public Library, Yorkville Branch",LP-00425,"Borough of Manhattan Tax Map Block 1433, Lot 37.",Block and Lot, ,Designated, ,287.9807085,4124.526063,LP-0425,-92707200000,Individual Landmark,Yorkville,"James Brown Lord, 1902",1902,1902,0,0,James Brown Lord, , ,Palladian, ,Library,"Civic, library", , ,1902,http://s-media.nyc.gov/agencies/lpc/lp/0425.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0425.jpg,1,Manhattan,-92620800000, 
40.71471494,-73.9990829,,Point,813,478,MN,164,37,25 Mott Street,1001640037,Zion English Lutheran Church,LP-00085,"Borough of Manhattan Tax Map Block 164, Lot 37.",Block and Lot, ,Designated,now the Church of the Transfiguration,460.1374977,12197.26199,LP-0085,-1.24E+11,Individual Landmark,Lower East Side,"1801; additions, Henry Engelbert, 1868",1801,1801,1868,1868,Unknown,Henry Englebert, ,Georgian-Gothic, ,Church,"Religious, church, Lutheran",Roman Catholic Church, ,1801,http://s-media.nyc.gov/agencies/lpc/lp/0085.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0085.jpg,1,Manhattan,-1.23E+11, 
40.82885018,-73.94536933,,Point,816,481,MN,2082,28,1828 Amsterdam Avenue,1020820028,Joseph Loth & Company Silk Ribbon Mill,LP-01860,"Borough of Manhattan Tax Map Block 2082, Lot 28.",Block and Lot, ,Designated, ,621.6159268,21743.75254,LP-1860,7.49E+11,Individual Landmark,Hamilton Heights,"Hugo Kafka, 1885-86",1885,1886,0,0,Hugo Kafka, , , , ,Factory,"Industrial, factory", , ,1885 - 1886,http://s-media.nyc.gov/agencies/lpc/lp/1860.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1860.jpg,1,Manhattan,7.49E+11, 
40.81092329,-73.94639942,,Point,817,482,MN,1913,1,151 West 128th Street,1019130001,Metropolitan Baptist Church,LP-01134,"Borough of Manhattan Tax Map Block 1913, Lot 1.",Block and Lot, ,Designated,originally the New York Presbyterian Church,410.2615866,10519.24048,LP-1134,3.50E+11,Individual Landmark,Harlem,"John R. Thomas, 1884-85; additions, Richard R. Davis, 1889-90",1884,1885,1889,1890,John R. Thomas,Richard R. Davis, ,"Romanesque, Gothic", ,Church,"Religious, church, Presbyterian","Religious, church, Baptist", ,1884 - 1885,http://s-media.nyc.gov/agencies/lpc/lp/1134.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1134.jpg,1,Manhattan,3.50E+11, 
40.7194854,-73.99843217,,Point,818,483,MN,235,13,165-171 Grand Street,1002350013,Odd Fellows Hall,LP-01293,"Borough of Manhattan Tax Map Block 235, Lot 13.",Block and Lot, ,Designated, ,392.5372747,8715.606071,LP-1293,3.99E+11,Individual Landmark,"SoHo, Tribeca, Civic Center, Little Italy","Trench & Snook, 1847-48; roof addition, John Buckingham, 1881-82",1847,1848,1881,1882,Trench & Snook,John Buckingham, ,Italianate, ,Club,"Institutional, private club",Comm/industrial, ,1847 - 1848,http://s-media.nyc.gov/agencies/lpc/lp/1293.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1293.jpg,1,Manhattan,3.99E+11, 
40.72592005,-73.99236986,,Point,819,484,MN,530,7507,330 Bowery,1005307507,Bond Street Savings Bank,LP-00192,"Borough of Manhattan Tax Map Block 530, Lot 41.",Block and Lot,Lot number changed since designation (condo lot),Designated,now the Bouwerie Lane Theatre,273.6560079,2964.03274,LP-0192,-93830400000,Individual Landmark,East Village,"Henry Engelbert, 1873-74",1873,1874,0,0,Henry Engelbert, , ,Italianate, ,Bank,"Commercial, bank",Theatre, ,1873 - 1874,http://s-media.nyc.gov/agencies/lpc/lp/0192.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0192.jpg,1,Manhattan,-93744000000, 
40.71734262,-73.99502534,,Point,823,488,MN,304,2,97 Bowery,1003040002,97 Bowery Building,LP-02353,"Borough of Manhattan Tax Block 304, Lot 2.",Block and Lot, ,Designated, ,269.7495501,2727.415731,LP-2353,1.28E+12,Individual Landmark, ,"Peter L. P. Tostevin, 1869",1869,1869,0,0,Peter L. P. Tostevin, , ,Italianate, ,Store and Lofts,"Commercial, store and lofts", , ,1869,http://s-media.nyc.gov/agencies/lpc/lp/2353.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2353.jpg,1,Manhattan,1.28E+12, 
